"","name","position","ovr","out","ins","pla","ath","def","reb","xbox","ps4","pc","NA"
"1671",NA,"Chandler Parsons","SF",69,63,57,62,67,60,45,NA,NA,NA
"1672",NA,"Troy Daniels","SG",69,74,49,55,69,48,41,NA,NA,NA
"1673",NA,"Udonis Haslem","PF",69,48,60,39,64,63,72,NA,NA,NA
"1674",NA,"Jonas Jerebko","PF",69,64,62,50,60,50,60,NA,NA,NA
"1675",NA,"Al-Farouq Aminu","SF",69,57,57,53,69,68,64,NA,NA,NA
"1676",NA,"Dejounte Murray","PG",69,64,58,72,70,58,43,NA,NA,NA
"1677",NA,"Alex Abrines","SG",69,72,54,52,70,53,34,NA,NA,NA
"1678",NA,"Kevin Looney","PF",69,50,57,54,66,64,72,NA,NA,NA
"1679",NA,"Omri Casspi","SF",69,58,62,49,62,54,60,NA,NA,NA
"1680",NA,"Shabazz Napier","PG",69,66,47,73,74,56,41,NA,NA,NA
"1681",NA,"Tim Frazier","PG",69,64,50,78,72,52,38,NA,NA,NA
"1682",NA,"Caleb Swanigan","PF",68,52,66,49,56,49,74,NA,NA,NA
"1683",NA,"Patrick McCaw","SG",68,58,57,54,72,65,36,NA,NA,NA
"1684",NA,"Terrance Ferguson","SF",68,62,58,61,70,60,48,NA,NA,NA
"1685",NA,"Delon Wright","PG",68,60,47,70,70,59,42,NA,NA,NA
"1686",NA,"Jakob Poeltl","C",68,39,64,44,60,57,67,NA,NA,NA
"1687",NA,"OG Anunoby","SF",68,53,56,54,76,69,52,NA,NA,NA
"1688",NA,"Troy Williams","SF",68,52,59,53,61,62,46,NA,NA,NA
"1689",NA,"Dragan Bender","C",68,52,63,48,68,61,53,NA,NA,NA
"1690",NA,"Jarell Martin","PF",68,62,61,39,59,48,75,NA,NA,NA
"1691",NA,"Andrew Harrison","PG",68,57,45,75,70,57,33,NA,NA,NA
"1692",NA,"Miles Plumlee","C",68,38,60,38,66,64,63,NA,NA,NA
"1693",NA,"Wesley Johnson","SF",68,59,61,52,72,59,55,NA,NA,NA
"1694",NA,"Ante Zizic","C",68,41,66,35,63,59,78,NA,NA,NA
"1695",NA,"Cedi Osman","SG",68,65,54,69,71,63,64,NA,NA,NA
"1696",NA,"Daniel Theis","PF",68,58,62,55,63,67,72,NA,NA,NA
"1697",NA,"David Nwaba","SG",68,54,57,47,70,72,52,NA,NA,NA
"1698",NA,"Cameron Payne","PG",68,66,48,70,69,51,33,NA,NA,NA
"1699",NA,"D.J. Wilson","PF",68,61,60,56,65,56,61,NA,NA,NA
"1700",NA,"Denzel Valetine","SF",68,69,48,60,64,47,45,NA,NA,NA
"1701",NA,"Corey Brewer","SF",68,55,59,57,73,66,42,NA,NA,NA
"1702",NA,"Lance Thomas","SF",68,63,58,52,64,60,43,NA,NA,NA
"1703",NA,"Mario Hezonja","SG",68,66,54,56,73,55,43,NA,NA,NA
"1704",NA,"Joseph Young","PG",68,69,46,67,74,45,37,NA,NA,NA
"1705",NA,"T.J. Leaf","PF",68,67,64,54,65,55,63,NA,NA,NA
"1706",NA,"Luke Kennard","SG",68,77,50,58,64,47,43,NA,NA,NA
"1707",NA,"Stanley Johnson","SF",68,60,47,52,71,66,50,NA,NA,NA
"1708",NA,"Henry Ellenson","C",68,54,63,47,64,52,71,NA,NA,NA
"1709",NA,"Alexis Ajinca","C",68,46,61,36,47,56,74,NA,NA,NA
"1710",NA,"Domantas Sabonis","C",68,59,62,36,58,45,57,NA,NA,NA
"1711",NA,"Cheick Diallo","C",68,38,66,35,66,56,78,NA,NA,NA
"1712",NA,"Frank Jackson","PG",67,67,52,60,76,54,34,NA,NA,NA
"1713",NA,"Joe Harris","SG",67,71,47,47,63,52,42,NA,NA,NA
"1714",NA,"Reggie Bullock","SF",67,65,52,62,65,54,46,NA,NA,NA
"1715",NA,"Tyler Lydon","PF",67,64,61,53,69,61,57,NA,NA,NA
"1716",NA,"Malik Beasley","SG",67,65,60,51,72,54,36,NA,NA,NA
"1717",NA,"Josh Hart","SG",67,62,52,63,72,64,51,NA,NA,NA
"1718",NA,"Michael Carter-Williams","PG",67,55,56,73,71,66,49,NA,NA,NA
"1719",NA,"Harry Giles","C",67,42,64,42,65,56,75,NA,NA,NA
"1720",NA,"Malachi Richardson","SG",67,68,54,56,73,57,41,NA,NA,NA
"1721",NA,"Gary Payton II","PG",67,57,59,71,77,63,38,NA,NA,NA
"1722",NA,"Rashad Vaughn","SG",67,68,51,53,73,58,37,NA,NA,NA
"1723",NA,"Zach Lavine","PG",67,68,58,51,66,51,42,NA,NA,NA
"1724",NA,"Furkan Korkmaz","SF",67,61,57,46,71,55,51,NA,NA,NA
"1725",NA,"Brice Johnson","PF",67,51,69,38,65,54,64,NA,NA,NA
"1726",NA,"Semi Ojeleye","SF",67,58,65,53,75,53,56,NA,NA,NA
"1727",NA,"Paul Zipser","SG",67,65,59,49,68,58,48,NA,NA,NA
"1728",NA,"Deandre Bembry","SF",67,59,59,65,67,57,45,NA,NA,NA
"1729",NA,"Joel Bolomboy","PF",67,55,66,47,70,56,55,NA,NA,NA
"1730",NA,"Johnny O'Bryant","PF",67,51,60,35,60,52,65,NA,NA,NA
"1731",NA,"Okaro White","SF",67,62,58,52,71,65,58,NA,NA,NA
"1732",NA,"Bryn Forbes","SG",67,74,48,56,65,46,32,NA,NA,NA
"1733",NA,"Derrick White","PG",67,65,52,68,78,57,42,NA,NA,NA
"1734",NA,"Derrick Jones Jr.","SF",67,48,61,49,71,56,55,NA,NA,NA
"1735",NA,"Semaj Christon","PG",67,57,45,70,72,50,35,NA,NA,NA
"1736",NA,"Josh Huestis","SF",67,51,51,46,71,69,34,NA,NA,NA
"1737",NA,"Damian Jones","C",67,39,61,34,68,56,67,NA,NA,NA
"1738",NA,"Jordan Bell","PF",67,37,58,44,71,71,71,NA,NA,NA
"1739",NA,"Pat Connaughton","SG",67,63,48,52,72,49,51,NA,NA,NA
"1740",NA,"Meyers Leonard","PF",67,62,50,36,58,54,57,NA,NA,NA
"1741",NA,"Jake Layman","SF",67,60,55,51,71,58,43,NA,NA,NA
"1742",NA,"Justin Patton","C",67,50,64,37,62,61,63,NA,NA,NA
"1743",NA,"Tony Bradley","C",67,41,65,44,61,59,71,NA,NA,NA
"1744",NA,"Tomas Satoransky","PG",67,58,55,68,72,62,44,NA,NA,NA
"1745",NA,"Chris McCullough","PF",67,51,61,40,59,49,67,NA,NA,NA
"1746",NA,"Sheldon Mac","SG",66,68,48,59,68,46,33,NA,NA,NA
"1747",NA,"Axel Toupane","SG",66,59,54,53,67,60,39,NA,NA,NA
"1748",NA,"Wayne Selden Jr.","SG",66,65,57,57,69,52,30,NA,NA,NA
"1749",NA,"Kyle Singler","SF",66,62,55,57,64,63,50,NA,NA,NA
"1750",NA,"Isaiah Taylor","PG",66,61,50,70,77,51,32,NA,NA,NA
"1751",NA,"Chinanu Onuaku","PF",66,40,54,36,58,56,69,NA,NA,NA
"1752",NA,"Zhou Qi","C",66,53,63,31,64,57,68,NA,NA,NA
"1753",NA,"Fred Vanvleet","PG",66,63,42,70,68,58,32,NA,NA,NA
"1754",NA,"Davon Reed","SG",66,63,49,58,71,64,35,NA,NA,NA
"1755",NA,"A.J. Hammons","C",66,46,64,42,59,56,66,NA,NA,NA
"1756",NA,"Treveon Graham","SG",66,67,56,45,68,58,49,NA,NA,NA
"1757",NA,"Dwayne Bacon","SF",66,63,66,52,71,48,53,NA,NA,NA
"1758",NA,"Nicolas Brussino","SF",66,66,48,67,64,51,51,NA,NA,NA
"1759",NA,"Wade Baldwin","SG",66,60,54,72,72,60,41,NA,NA,NA
"1760",NA,"Rade Zagorac","SF",66,65,57,59,66,54,59,NA,NA,NA
"1761",NA,"Frank Mason","PG",66,70,48,67,72,48,31,NA,NA,NA
"1762",NA,"Chasson Randle","PG",66,62,47,70,73,50,41,NA,NA,NA
"1763",NA,"Ron Baker","SG",66,68,46,71,69,56,39,NA,NA,NA
"1764",NA,"Wesley Iwundu","SF",66,58,57,64,70,60,48,NA,NA,NA
"1765",NA,"Ike Anigbogu","PF",66,35,59,29,65,65,69,NA,NA,NA
"1766",NA,"Eric Moreland","PF",65,42,60,35,64,49,68,NA,NA,NA
"1767",NA,"Bruno Caboclo","SF",65,60,52,55,67,53,39,NA,NA,NA
"1768",NA,"Luis Montero","SF",65,60,52,56,66,39,34,NA,NA,NA
"1769",NA,"Thomas Bryant","C",65,49,63,41,68,57,66,NA,NA,NA
"1770",NA,"Damyean Dotson","SG",65,63,52,54,72,54,44,NA,NA,NA
"1771",NA,"Dillon Brooks","SF",65,65,57,47,71,50,40,NA,NA,NA
"1772",NA,"Tyler Dorsey","SG",65,69,48,56,72,51,36,NA,NA,NA
"1773",NA,"Sindarius Thornwell","SG",65,62,50,64,69,57,59,NA,NA,NA
"1774",NA,"Abdel Nader","SF",65,61,55,54,70,54,40,NA,NA,NA
"1775",NA,"Jawun Evans","PG",65,65,46,75,72,54,37,NA,NA,NA
"1776",NA,"Sterling Brown","PG",65,65,50,65,66,58,57,NA,NA,NA
"1777",NA,"Elijah Millsap","SG",65,50,56,48,71,63,47,NA,NA,NA
"1778",NA,"Tim Quarterman","PG",65,62,49,73,71,51,43,NA,NA,NA
"1779",NA,"Daniel Ochefu","PF",65,38,57,38,56,52,69,NA,NA,NA
