"","name","position","ovr","out","ins","pla","ath","def","reb","xbox","ps4","pc","NA"
"1561",NA,"Jordan Crawford (Dynamic)","SG",70,68,62,61,75,50,45,NA,NA,NA
"1562",NA,"Jeff Ayres (Dynamic)","C",70,51,64,38,67,61,77,NA,NA,NA
"1563",NA,"Jerome Jordan (Dynamic)","C",70,46,62,45,61,57,80,NA,NA,NA
"1564",NA,"Alexey Shved (Dynamic)","SG",70,71,54,69,66,55,41,NA,NA,NA
"1565",NA,"Luke Ridnour (Dynamic)","PG",70,74,50,72,68,57,39,NA,NA,NA
"1566",NA,"'87 Kurt Rambis","PF",70,48,55,39,65,67,82,NA,1300,NA
"1567",NA,"'98 Elden Campbell","C",70,53,66,33,57,62,72,NA,1000,NA
"1568",NA,"Joel Freeland (Dynamic)","PF",70,44,63,28,66,72,71,NA,NA,NA
"1569",NA,"Pero Antic (Dynamic)","PF",70,71,64,48,62,58,60,NA,NA,NA
"1570",NA,"Jarvis Varnado (Dynamic)","PF",70,51,63,42,66,69,75,NA,4000,NA
"1571",NA,"Shane Larkin (Dynamic)","PG",70,68,48,76,81,53,35,NA,4400,4500
"1572",NA,"Sergey Karasev (Dynamic)","SF",70,73,58,61,66,56,47,NA,2500,9900
"1573",NA,"Joey Dorsey (Dynamic)","C",70,35,59,38,72,68,81,NA,NA,10000
"1574",NA,"Dewayne Dedmon (Dynamic)","C",70,47,60,37,68,60,80,NA,5000,NA
"1575",NA,"Shabazz Napier (Dynamic)","PG",70,67,53,75,77,54,41,NA,3300,NA
"1576",NA,"Nick Young (Dynamic)","SF",70,69,61,50,75,59,39,NA,4500,7000
"1577",NA,"Trey Lyles (Dynamic)","PF",70,69,66,49,70,57,65,NA,4500,7000
"1578",NA,"Udonis Haslem (Dynamic)","PF",70,54,62,41,69,64,73,NA,3200,7500
"1579",NA,"James Ennis (Dynamic)","SF",70,71,65,57,69,58,52,NA,2800,14000
"1580",NA,"Jordan Adams (Dynamic)","SG",70,72,63,62,62,53,47,NA,4000,14000
"1581",NA,"'86 Jon Koncak","C",70,53,54,33,60,68,77,NA,1500,NA
"1582",NA,"Jonas Jerebko (Dynamic)","PF",70,71,69,50,68,55,67,NA,1300,1300
"1583",NA,"Greivis Vasquez (Dynamic)","PG",70,71,58,80,68,57,44,NA,2900,6800
"1584",NA,"Nik Stauskas (Dynamic)","SG",70,77,52,62,69,52,43,NA,1800,5000
"1585",NA,"Jakarr Sampson (Dynamic)","SF",69,51,55,52,70,70,58,NA,1400,6200
"1586",NA,"Furkan Aldemir (Dynamic)","C",69,48,64,34,54,60,82,NA,NA,8000
"1587",NA,"Richaun Holmes (Dynamic)","PF",69,60,67,44,71,61,62,2700,1500,6200
"1588",NA,"Rashad Vaughn (Dynamic)","SG",69,69,57,52,77,57,39,NA,5000,9000
"1589",NA,"Tyler Ennis (Dynamic)","PG",69,70,49,75,69,57,42,NA,4500,9000
"1590",NA,"Terry Rozier (Dynamic)","PG",69,65,58,65,77,61,44,NA,1000,8000
"1591",NA,"Perry Jones (Dynamic)","PF",69,66,66,55,78,60,52,NA,1500,9000
"1592",NA,"Cameron Bairstow (Dynamic)","C",69,64,61,38,69,59,77,NA,3000,7000
"1593",NA,"Jarell Martin (Dynamic)","PF",69,59,68,44,69,52,73,NA,2500,12300
"1594",NA,"Troy Daniels (Dynamic)","SG",69,78,50,54,71,50,46,NA,3000,9000
"1595",NA,"Markel Brown (Dynamic)","SG",69,64,61,54,78,54,43,NA,5000,7000
"1596",NA,"John Jenkins (Dynamic)","SG",69,75,51,57,67,54,42,NA,4000,9700
"1597",NA,"Nazr Mohammed (Dynamic)","C",69,46,57,29,58,71,76,NA,NA,NA
"1598",NA,"Tayshaun Prince (Dynamic)","SF",69,60,61,46,66,68,48,NA,3000,NA
"1599",NA,"Sim Bhullar (Dynamic)","C",69,44,56,34,48,68,71,NA,NA,NA
"1600",NA,"Xavier Henry (Dynamic)","SF",69,60,59,65,76,59,37,NA,NA,NA
"1601",NA,"Ronny Turiaf (Dynamic)","C",69,39,60,39,72,68,66,NA,NA,NA
"1602",NA,"John Salmons (Dynamic)","SF",69,67,60,58,67,59,50,NA,NA,NA
"1603",NA,"Justin Hamilton (Dynamic)","C",69,63,67,44,69,55,65,NA,NA,NA
"1604",NA,"John Lucas (Dynamic)","PG",69,65,49,80,70,56,35,NA,NA,NA
"1605",NA,"Shawne Williams (Dynamic)","PF",69,78,63,54,67,55,60,NA,NA,NA
"1606",NA,"Anthony Tolliver (Dynamic)","PF",69,77,62,49,68,58,57,NA,3600,31000
"1607",NA,"K.J. McDaniels (Dynamic)","SG",69,60,63,51,75,65,56,NA,4400,11000
"1608",NA,"Delon Wright (Dynamic)","PG",69,66,53,73,74,58,48,NA,2000,12000
"1609",NA,"Sonny Weems (Dynamic)","SG",69,68,67,57,73,57,42,NA,2500,15000
"1610",NA,"Kevon Looney (Dynamic)","PF",69,57,60,58,72,65,73,NA,NA,7200
"1611",NA,"Drew Gooden III (Dynamic)","PF",69,65,62,40,65,58,74,NA,3000,20000
"1612",NA,"Alan Anderson (Dynamic)","SG",69,73,57,51,71,60,42,NA,3000,NA
"1613",NA,"Damjan Rudez (Dynamic)","SF",69,80,53,58,63,49,36,7000,2800,6900
"1614",NA,"Nemanja Bjelica (Dynamic)","PF",69,68,65,56,69,60,64,NA,3800,11400
"1615",NA,"Anthony Bennett (Dynamic)","PF",69,61,66,47,72,58,66,NA,4800,7600
"1616",NA,"Kyle Singler (Dynamic)","SF",69,63,61,55,70,62,55,NA,2500,13000
"1617",NA,"Sim Bhullar","C",69,44,56,34,48,68,71,4500,4000,NA
"1618",NA,"Pero Antic","C",69,71,64,48,62,58,60,1100,900,NA
"1619",NA,"Justin Hamilton","C",69,63,67,44,69,55,65,1000,800,NA
"1620",NA,"Tim Frazier","PG",69,58,53,74,76,51,43,1100,900,1100
"1621",NA,"Mirza Teletovic","PF",69,74,65,52,66,56,65,1800,1200,3800
"1622",NA,"Ronnie Price","PG",69,63,49,73,74,65,33,1000,900,2000
"1623",NA,"Kevon Looney","PF",69,57,60,59,72,65,73,1700,1400,3200
"1624",NA,"Alan Anderson","SG",69,73,57,49,71,60,42,1100,950,1250
"1625",NA,"Cory Jefferson","PF",69,49,64,46,73,56,75,1200,900,NA
"1626",NA,"Kendall Marshall","PG",69,65,48,84,70,56,25,1200,900,NA
"1627",NA,"Xavier Henry","SF",69,60,59,65,76,59,37,1100,950,NA
"1628",NA,"Luc Mbah A Moute","PF",69,61,66,50,73,68,57,1700,1500,NA
"1629",NA,"John Lucas","PG",69,65,49,80,70,56,35,900,800,NA
"1630",NA,"Shawne Williams","PF",69,78,63,54,67,55,60,1100,900,NA
"1631",NA,"Ronny Turiaf","C",69,39,60,39,72,68,66,1000,800,NA
"1632",NA,"John Salmons","SF",69,67,60,58,67,59,50,900,800,NA
"1633",NA,"Nazr Mohammed","C",69,46,57,30,58,71,76,1000,850,NA
"1634",NA,"Tyus Jones","PG",69,69,51,77,70,54,43,1400,1300,4000
"1635",NA,"Adreian Payne","PF",69,56,65,43,66,64,68,1200,900,2600
"1636",NA,"Anthony Bennett","PF",69,63,66,47,72,57,66,1200,1000,1000
"1637",NA,"Jerami Grant","SF",69,60,61,44,76,70,51,900,850,4000
"1638",NA,"Nik Stauskas","SG",69,74,52,61,69,52,36,1100,900,2000
"1639",NA,"Pierre Jackson","PG",69,70,52,71,75,49,35,2500,1000,5000
"1640",NA,"James Jones","SF",69,76,54,55,66,50,39,1300,2000,1800
"1641",NA,"Terry Rozier","PG",69,66,58,60,77,63,44,1000,900,8000
"1642",NA,"Perry Jones","PF",69,66,66,55,78,60,52,2200,800,2400
"1643",NA,"Rashad Vaughn","SG",69,67,61,56,77,53,38,900,800,3000
"1644",NA,"Damien Inglis","SF",69,61,60,46,74,62,48,900,1000,4000
"1645",NA,"Dante Cunningham","SF",69,63,63,51,71,68,56,NA,900,14000
"1646",NA,"Jonathan Simmons","SG",69,68,64,60,68,58,64,1000,900,1300
"1647",NA,"Boban Marjanovic","C",69,50,62,38,52,61,71,900,750,2500
"1648",NA,"Joffrey Lauvergne","PF",69,48,66,48,74,58,73,900,800,3000
"1649",NA,"P.J. Hairston","SF",69,74,60,48,76,52,44,1500,1000,2000
"1650",NA,"Tarik Black","C",69,37,63,36,68,61,81,1100,950,1800
"1651",NA,"Robert Sacre","C",69,52,62,41,68,66,63,950,850,3000
"1652",NA,"Quincy Acy","PF",69,62,69,42,73,58,72,900,850,2700
"1653",NA,"Tibor Pleiss","C",69,51,60,43,60,59,70,1700,1500,5500
"1654",NA,"Sasha Vujacic","SG",69,75,46,60,67,59,37,1000,2000,4000
"1655",NA,"Jerian Grant","PG",69,68,54,74,71,60,42,1000,1200,5000
"1656",NA,"'65 Mel Counts","C",69,58,59,48,55,52,82,NA,NA,NA
"1657",NA,"'98 Greg Ostertag","C",69,38,55,31,51,58,82,NA,NA,NA
"1658",NA,"'89 John Salley","PF",69,52,64,39,69,63,67,NA,NA,NA
"1659",NA,"Metta World Peace (Dynamic)","SF",69,64,51,50,71,73,46,NA,3000,NA
"1660",NA,"Cliff Alexander (Dynamic)","PF",69,47,63,40,76,59,73,NA,NA,NA
"1661",NA,"'01 Devean George","SF",69,60,59,45,80,55,48,NA,1000,NA
"1662",NA,"'85 Clint Richardson","SG",69,70,55,61,73,54,42,NA,NA,NA
"1663",NA,"'04 Darko Milicic","C",69,41,59,36,53,68,73,NA,NA,NA
"1664",NA,"'65 Don Nelson","SF",69,66,61,60,61,55,72,NA,NA,NA
"1665",NA,"'95 Jeff Turner","SF",69,75,57,43,64,56,57,NA,NA,NA
"1666",NA,"'98 Jaren Jackson","SG",69,75,58,55,71,62,40,NA,NA,NA
"1667",NA,"'71 Jerry Chambers","SF",69,67,64,51,68,56,64,NA,NA,NA
"1668",NA,"'77 Harvey Catchings","C",69,43,56,32,72,64,78,NA,NA,NA
"1669",NA,"'91 Mario Elie","SG",69,74,57,57,71,57,54,NA,NA,NA
"1670",NA,"'93 Sidney Green","PF",69,49,61,37,62,53,82,NA,NA,NA
"1671",NA,"'04 Lindsey Hunter","PG",69,71,49,73,78,55,37,NA,NA,NA
"1672",NA,"'65 Darrall Imhoff","C",69,44,55,42,53,58,84,NA,NA,NA
"1673",NA,"'86 Dave Corzine","C",68,62,61,47,50,60,74,NA,NA,NA
"1674",NA,"'85 Randy Breuer","C",68,54,59,37,48,61,72,NA,NA,NA
"1675",NA,"'91 Elden Campbell","C",68,45,65,32,57,61,74,NA,NA,NA
"1676",NA,"'86 Sam Vincent","PG",68,65,51,77,74,49,43,NA,NA,NA
"1677",NA,"'93 Antoine Carr","PF",68,61,65,41,58,66,49,NA,NA,NA
"1678",NA,"'04 Darvin Ham","SF",68,62,54,47,72,62,56,NA,NA,NA
"1679",NA,"'87 Mychal Thompson","C",68,55,63,39,53,66,67,NA,NA,NA
"1680",NA,"'98 Antoine Carr","PF",68,61,65,41,58,66,49,NA,NA,NA
"1681",NA,"'85 George Johnson","PF",68,67,63,40,64,64,70,NA,NA,NA
"1682",NA,"'86 Eddie Johnson","PG",68,68,49,72,71,49,50,NA,NA,NA
"1683",NA,"'96 Bill Wennington","C",68,65,57,38,52,64,61,NA,NA,NA
"1684",NA,"'04 Gary Trent","C",68,52,62,43,69,66,67,NA,NA,NA
"1685",NA,"'95 Tree Rollins","C",68,43,51,30,48,70,64,NA,NA,NA
"1686",NA,"'98 Jon Barry","SG",68,74,50,69,67,48,37,NA,1700,NA
"1687",NA,"Christian Wood (Dynamic)","PF",68,62,62,34,66,63,69,NA,2500,NA
"1688",NA,"Sasha Kaun (Dynamic)","C",68,42,62,38,63,69,67,NA,6000,NA
"1689",NA,"'04 Ervin Johnson","C",68,43,55,32,61,62,77,NA,1500,NA
"1690",NA,"Chuck Hayes (Dynamic)","C",68,41,57,43,74,68,66,NA,NA,NA
"1691",NA,"'86 Jerry Sichting","PG",68,77,47,69,68,59,33,NA,NA,NA
"1692",NA,"'05 Bo Outlaw","PF",68,60,62,38,70,61,66,NA,NA,NA
"1693",NA,"Cleanthony Early","SF",68,65,61,38,79,59,51,1000,900,1200
"1694",NA,"Anthony Brown","SG",68,67,60,42,75,56,48,2500,1200,2500
"1695",NA,"Andrew Nicholson","PF",68,66,64,51,61,62,59,900,850,NA
"1696",NA,"Nick Johnson","SG",68,61,53,53,75,60,47,950,850,1800
"1697",NA,"Nikola Jokic","PF",68,49,62,38,60,57,72,900,850,1600
"1698",NA,"Joseph Young","PG",68,76,51,66,74,49,32,1000,800,2500
"1699",NA,"Markel Brown","SG",68,62,60,50,78,55,45,1000,800,800
"1700",NA,"Lucas Nogueira","C",68,38,64,46,65,64,71,900,700,1600
"1701",NA,"Dwight Powell","C",68,66,63,54,70,63,63,1200,900,2800
"1702",NA,"Salah Mejri","C",68,50,64,31,58,58,65,1000,800,1400
"1703",NA,"Spencer Dinwiddie","PG",68,69,55,73,65,58,41,900,1600,6000
"1704",NA,"Steve Blake","PG",68,73,46,74,68,53,40,1400,1800,1400
"1705",NA,"Doug Mcdermott","SF",68,70,63,47,67,53,50,1900,1500,5000
"1706",NA,"Furkan Aldemir","C",68,44,64,34,54,60,82,900,1000,4000
"1707",NA,"Gerald Wallace","SF",68,57,59,50,70,65,58,1000,1100,2500
"1708",NA,"Damjan Rudez","SF",68,76,52,59,63,49,32,1200,1000,1000
"1709",NA,"'01 Jumaine Jones","SF",68,62,63,41,68,60,69,NA,800,1100
"1710",NA,"Brandon Davies","PF",68,65,68,41,67,57,58,1000,800,NA
"1711",NA,"Joel Freeland","PF",68,55,61,41,63,51,76,1000,850,NA
"1712",NA,"Jeff Taylor","SF",68,66,59,45,76,63,28,1100,900,NA
"1713",NA,"Arnett Moultrie","PF",68,47,62,41,67,58,70,1000,850,NA
"1714",NA,"Landry Fields","SF",68,63,58,53,76,59,50,900,850,NA
"1715",NA,"Ekpe Udoh","C",68,49,67,35,69,72,57,1000,800,NA
"1716",NA,"Phil Pressey","PG",68,59,51,77,77,50,39,900,750,NA
"1717",NA,"Jamaal Franklin","SG",68,66,57,66,74,53,58,1000,800,NA
"1718",NA,"Toney Douglas","PG",68,64,48,66,75,63,43,1100,900,NA
"1719",NA,"Chris Douglas-Roberts","SF",68,69,59,55,69,55,38,1000,850,NA
"1720",NA,"Jordan Farmar","PG",68,70,49,72,73,53,28,1100,800,NA
"1721",NA,"Tyrus Thomas","PF",68,51,58,33,72,68,58,1100,900,NA
"1722",NA,"Jason Maxiell","PF",68,50,66,29,68,63,66,1100,800,NA
"1723",NA,"Hedo Turkoglu","SF",68,70,55,54,58,56,47,1200,1000,NA
"1724",NA,"Rashard Lewis","PF",68,72,64,47,61,58,51,1200,1000,NA
"1725",NA,"Maurice Harkless","SF",68,51,59,47,75,64,51,1100,1000,3500
"1726",NA,"Mike Miller","SF",68,78,51,60,59,51,49,1100,1100,1100
"1727",NA,"Greg Oden","C",68,38,61,30,58,65,70,1700,1500,NA
"1728",NA,"Noah Vonleh (Dynamic)","PF",68,60,65,37,70,57,69,NA,4000,7300
"1729",NA,"Tim Frazier (Dynamic)","PG",68,60,53,70,76,52,47,NA,3500,21000
"1730",NA,"DeJuan Blair (Dynamic)","PF",68,42,63,46,69,57,73,NA,3700,5500
"1731",NA,"Pat Connaughton (Dynamic)","SF",68,64,54,52,77,52,61,NA,3500,8700
"1732",NA,"Mike Miller (Dynamic)","SF",68,77,51,65,59,53,51,NA,9000,9300
"1733",NA,"Jimmer Fredette (Dynamic)","PG",68,75,51,66,69,43,35,NA,NA,8000
"1734",NA,"Lucas Nogueira (Dynamic)","C",68,40,64,44,65,63,71,NA,NA,7600
"1735",NA,"Spencer Dinwiddie (Dynamic)","PG",68,67,55,73,65,58,38,NA,4000,7100
"1736",NA,"Joseph Young (Dynamic)","PG",68,74,51,71,74,46,42,NA,NA,10000
"1737",NA,"Glenn Robinson III (Dynamic)","SF",68,65,69,40,73,56,48,NA,5500,9700
"1738",NA,"Cory Jefferson (Dynamic)","PF",68,49,64,45,73,56,73,NA,4200,NA
"1739",NA,"Greg Oden (Dynamic)","C",68,38,61,30,58,65,70,NA,NA,NA
"1740",NA,"Brandon Davies (Dynamic)","PF",68,65,68,41,67,57,58,NA,NA,NA
"1741",NA,"Arnett Moultrie (Dynamic)","PF",68,47,62,41,67,58,70,NA,NA,NA
"1742",NA,"Jamaal Franklin (Dynamic)","SG",68,66,57,66,74,53,58,NA,NA,NA
"1743",NA,"Jason Maxiell (Dynamic)","PF",68,50,66,29,68,63,66,NA,NA,NA
"1744",NA,"Ekpe Udoh (Dynamic)","C",68,49,67,35,69,72,57,NA,NA,NA
"1745",NA,"Hedo Turkoglu (Dynamic)","SF",68,70,55,54,58,56,47,NA,NA,NA
"1746",NA,"Phil Pressey (Dynamic)","PG",68,59,51,77,77,51,36,NA,NA,NA
"1747",NA,"Chris Douglas-Roberts (Dynamic)","SF",68,69,59,55,69,55,38,NA,NA,NA
"1748",NA,"Landry Fields (Dynamic)","SF",68,63,58,53,76,59,50,NA,NA,NA
"1749",NA,"Chris Mccullough (Dynamic)","PF",68,65,66,42,69,52,70,NA,9000,4000
"1750",NA,"Nick Johnson (Dynamic)","SG",68,61,53,53,75,60,47,NA,NA,8700
"1751",NA,"Robert Sacre (Dynamic)","C",68,52,61,41,68,64,60,NA,5000,6000
"1752",NA,"Jerian Grant (Dynamic)","PG",68,62,55,73,74,60,42,NA,4000,13000
"1753",NA,"Cleanthony Early (Dynamic)","SF",68,65,61,38,79,59,51,NA,3800,15000
"1754",NA,"Ryan Kelly (Dynamic)","SF",68,73,64,52,62,59,57,NA,4000,12000
"1755",NA,"Jeremy Evans (Dynamic)","PF",68,67,63,43,73,60,62,NA,2500,18000
"1756",NA,"P.J. Hairston (Dynamic)","SF",68,75,57,48,76,50,44,NA,5000,7000
"1757",NA,"Louis Amundson (Dynamic)","PF",68,40,58,31,71,64,72,NA,3000,9900
"1758",NA,"Russ Smith (Dynamic)","PG",68,69,53,67,76,46,37,NA,4000,8400
"1759",NA,"James Jones (Dynamic)","SF",68,76,53,55,66,51,41,NA,3100,6000
"1760",NA,"C.J. Wilcox (Dynamic)","SG",68,73,51,58,70,54,36,NA,2000,8000
"1761",NA,"Branden Dawson (Dynamic)","PF",68,43,64,44,74,59,76,NA,3900,9000
"1762",NA,"Gerald Wallace (Dynamic)","SF",68,57,59,50,70,65,58,NA,5000,NA
"1763",NA,"Chris Copeland (Dynamic)","SF",67,71,56,50,68,49,37,NA,6000,12000
"1764",NA,"Damien Inglis (Dynamic)","SF",67,59,60,45,74,64,45,NA,4000,30000
"1765",NA,"Joe Harris (Dynamic)","SG",67,70,50,54,69,53,39,NA,4000,7000
"1766",NA,"David Stockton (Dynamic)","PG",67,66,47,78,70,48,35,NA,NA,9000
"1767",NA,"James Anderson (Dynamic)","SG",67,71,51,48,79,58,46,NA,3800,5000
"1768",NA,"Bryce Cotton (Dynamic)","PG",67,67,53,65,75,45,36,NA,NA,12000
"1769",NA,"Jabari Brown (Dynamic)","SG",67,67,58,54,72,46,33,NA,NA,8000
"1770",NA,"Tarik Black (Dynamic)","C",67,35,62,36,68,63,75,NA,NA,6400
"1771",NA,"Maurice N'Dour (Dynamic)","PF",67,59,61,45,73,59,72,NA,NA,19300
"1772",NA,"Bernard James (Dynamic)","C",67,41,50,37,66,66,73,NA,NA,NA
"1773",NA,"Chris Johnson (Dynamic)","SG",67,71,52,44,77,60,53,NA,4000,NA
"1774",NA,"Arinze Onuaku (Dynamic)","C",67,46,65,39,60,52,70,NA,NA,NA
"1775",NA,"Lorenzo Brown (Dynamic)","PG",67,62,50,80,74,47,38,NA,NA,NA
"1776",NA,"Jeff Taylor (Dynamic)","SF",67,73,63,41,66,49,48,NA,NA,NA
"1777",NA,"Jack Cooley (Dynamic)","PF",67,51,64,40,64,55,75,NA,NA,NA
"1778",NA,"Austin Daye (Dynamic)","SF",67,70,56,50,61,54,57,NA,NA,NA
"1779",NA,"Jordan Hamilton (Dynamic)","SF",67,72,59,51,69,49,52,NA,NA,NA
"1780",NA,"Luigi Datome (Dynamic)","SF",67,69,56,50,72,51,48,NA,NA,NA
"1781",NA,"Brendan Haywood (Dynamic)","C",67,36,61,37,53,64,66,NA,NA,NA
"1782",NA,"Darius Miller (Dynamic)","SF",67,71,53,52,74,53,39,NA,NA,NA
"1783",NA,"Jeremy Tyler (Dynamic)","PF",67,42,64,28,61,57,70,NA,NA,NA
"1784",NA,"Aaron Gray (Dynamic)","C",67,47,60,43,58,52,72,NA,NA,NA
"1785",NA,"Travis Outlaw (Dynamic)","SF",67,63,62,50,66,58,43,NA,NA,NA
"1786",NA,"Chase Budinger (Dynamic)","SF",67,66,60,48,75,56,53,NA,4500,7700
"1787",NA,"Steve Blake (Dynamic)","PG",67,70,46,75,65,53,40,NA,5000,9200
"1788",NA,"Martell Webster (Dynamic)","SF",67,61,58,61,66,57,48,NA,2500,8000
"1789",NA,"Pat Connaughton","SF",67,64,54,52,77,52,58,1100,1100,2500
"1790",NA,"Allen Crabbe","SF",67,67,58,58,69,53,44,1000,1000,1600
"1791",NA,"Martell Webster","SF",67,61,58,61,66,57,48,1100,900,1200
"1792",NA,"James Michael Mcadoo","PF",67,41,62,41,72,56,71,1500,1000,1500
"1793",NA,"Jack Cooley","PF",67,51,64,40,64,55,75,1100,950,NA
"1794",NA,"Darius Miller","SF",67,71,53,52,74,53,39,1000,800,NA
"1795",NA,"Jeremy Tyler","PF",67,42,64,28,61,57,70,1000,850,NA
"1796",NA,"Aaron Gray","C",67,47,60,43,58,52,72,1000,850,NA
"1797",NA,"Michael Beasley","PF",67,66,65,45,64,56,59,1600,1400,NA
"1798",NA,"Travis Outlaw","SF",67,63,62,50,66,58,43,1000,800,NA
"1799",NA,"Kostas Papanikolaou","SF",67,65,57,61,72,57,54,900,750,NA
"1800",NA,"Luigi Datome","SF",67,69,56,50,72,51,48,1000,800,NA
"1801",NA,"Russ Smith","PG",67,69,52,67,76,46,37,950,900,4000
"1802",NA,"Martell Webster (Dynamic)","SF",67,61,58,61,66,57,48,NA,2500,8000
"1803",NA,"Jeff Taylor (Dynamic)","SF",67,73,63,41,66,49,48,NA,NA,NA
"1804",NA,"Jack Cooley (Dynamic)","PF",67,51,64,40,64,55,75,NA,NA,NA
"1805",NA,"Austin Daye (Dynamic)","SF",67,70,56,50,61,54,57,NA,NA,NA
"1806",NA,"Jordan Hamilton (Dynamic)","SF",67,72,59,51,69,49,52,NA,NA,NA
"1807",NA,"Luigi Datome (Dynamic)","SF",67,69,56,50,72,51,48,NA,NA,NA
"1808",NA,"Brendan Haywood (Dynamic)","C",67,36,61,37,53,64,66,NA,NA,NA
"1809",NA,"Darius Miller (Dynamic)","SF",67,71,53,52,74,53,39,NA,NA,NA
"1810",NA,"Jeremy Tyler (Dynamic)","PF",67,42,64,28,61,57,70,NA,NA,NA
"1811",NA,"Aaron Gray (Dynamic)","C",67,47,60,43,58,52,72,NA,NA,NA
"1812",NA,"Travis Outlaw (Dynamic)","SF",67,63,62,50,66,58,43,NA,NA,NA
"1813",NA,"Chris Johnson (Dynamic)","SG",67,71,52,44,77,60,53,NA,4000,NA
"1814",NA,"Montrezl Harrell (Dynamic)","PF",67,47,70,39,73,56,64,NA,5000,NA
"1815",NA,"Darrun Hilliard II (Dynamic)","SF",67,68,57,54,73,51,42,NA,3100,NA
"1816",NA,"'91 Scott Williams","PF",67,50,55,35,56,53,82,NA,NA,NA
"1817",NA,"'98 Adam Keefe","SF",67,56,58,42,65,62,71,NA,NA,NA
"1818",NA,"Jack Cooley","PF",67,51,64,40,64,55,75,1100,950,NA
"1819",NA,"Darius Miller","SF",67,71,53,52,74,53,39,1000,800,NA
"1820",NA,"Jeremy Tyler","PF",67,42,64,28,61,57,70,1000,850,NA
"1821",NA,"Aaron Gray","C",67,47,60,43,58,52,72,1000,850,NA
"1822",NA,"Michael Beasley","PF",67,66,65,45,64,56,59,1600,1400,NA
"1823",NA,"Travis Outlaw","SF",67,63,62,50,66,58,43,1000,800,NA
"1824",NA,"Kostas Papanikolaou","SF",67,65,57,61,72,57,54,900,750,NA
"1825",NA,"Luigi Datome","SF",67,69,56,50,72,51,48,1000,800,NA
"1826",NA,"Lorenzo Brown","PG",67,62,51,79,74,49,41,900,750,NA
"1827",NA,"Bernard James","C",67,41,50,37,66,66,73,900,750,NA
"1828",NA,"Austin Daye","SF",67,70,56,50,61,54,57,1000,850,NA
"1829",NA,"Brendan Haywood","C",67,36,61,37,53,64,66,900,750,NA
"1830",NA,"'01 Todd Macculloch","C",67,47,60,31,52,52,78,NA,NA,NA
"1831",NA,"'91 Mark Bryant","PF",67,45,58,33,60,63,71,NA,NA,NA
"1832",NA,"Jordan Hamilton","SF",67,72,59,51,69,49,52,1000,800,NA
"1833",NA,"Arinze Onuaku (Dynamic)","C",67,46,65,39,60,52,70,NA,NA,NA
"1834",NA,"'89 James Edwards","C",67,53,64,33,56,60,60,NA,NA,NA
"1835",NA,"'89 Darryl Dawkins","C",67,48,68,33,60,53,54,NA,NA,NA
"1836",NA,"'94 Tom Hammonds","PG",67,45,59,39,67,64,69,NA,NA,NA
"1837",NA,"'95 Anthony Bonner","PF",67,51,55,41,68,66,72,NA,NA,NA
"1838",NA,"'93 Rodney McCray","SF",67,64,59,53,67,64,55,NA,NA,NA
"1839",NA,"'90 Tree Rollins","C",67,45,49,29,55,68,67,NA,1100,NA
"1840",NA,"'86 Antoine Carr","PF",67,54,67,43,63,56,63,NA,NA,NA
"1841",NA,"'71 Rick Roberson","C",67,43,60,39,62,50,85,NA,NA,NA
"1842",NA,"'93 Tony Bennett","PG",67,72,47,75,65,50,35,NA,NA,NA
"1843",NA,"Lorenzo Brown (Dynamic)","PG",67,62,50,80,74,47,38,NA,NA,NA
"1844",NA,"Bernard James (Dynamic)","C",67,41,50,37,66,66,73,NA,NA,NA
"1845",NA,"'72 Leroy Ellis","C",67,47,61,41,55,63,70,NA,NA,NA
"1846",NA,"'65 Jim King","PG",66,71,50,70,69,50,37,NA,NA,NA
"1847",NA,"'91 Vincent Askew","SG",66,63,59,71,67,55,52,NA,NA,NA
"1848",NA,"'98 Corie Blount","PF",66,39,54,38,60,57,81,NA,NA,NA
"1849",NA,"'71 Willie McCarter","SG",66,62,54,70,70,48,31,NA,NA,NA
"1850",NA,"'65 John Thompson","C",66,40,54,33,47,58,77,NA,NA,NA
"1851",NA,"'08 Brian Scalabrine","PF",66,82,55,54,62,47,51,NA,NA,NA
"1852",NA,"'96 John Salley","PF",66,47,57,47,60,64,66,NA,1200,NA
"1853",NA,"'86 Rod Higgins","SF",66,65,63,46,69,51,54,NA,NA,NA
"1854",NA,"'96 Dickey Simpkins","PF",66,49,57,40,59,60,70,NA,NA,NA
"1855",NA,"'89 Brad Sellers","SF",66,67,60,43,62,59,48,NA,NA,NA
"1856",NA,"'95 Monty Williams","SF",66,54,61,60,69,53,63,NA,2000,NA
"1857",NA,"Jerrelle Benimon (Dynamic)","PF",66,50,66,44,71,52,61,NA,NA,NA
"1858",NA,"Robbie Hummel (Dynamic)","PF",66,73,61,36,65,51,55,NA,NA,NA
"1859",NA,"Lester Hudson (Dynamic)","PG",66,68,54,66,69,54,48,NA,NA,NA
"1860",NA,"Dahntay Jones (Dynamic)","SF",66,64,55,46,72,58,38,NA,NA,NA
"1861",NA,"Drew Gordon (Dynamic)","PF",66,44,66,60,69,61,61,NA,NA,NA
"1862",NA,"Miroslav Raduljica (Dynamic)","C",66,48,63,43,60,54,61,NA,NA,NA
"1863",NA,"Carrick Felix (Dynamic)","SG",66,57,57,57,72,61,49,NA,NA,NA
"1864",NA,"Malcolm Thomas (Dynamic)","PF",66,54,59,38,69,64,65,NA,NA,NA
