"","name","position","ovr","out","ins","pla","ath","def","reb","xbox","ps4","pc","NA"
"1670",NA,"Amile Jefferson","PF",67,45,62,48,66,53,69,NA,NA,NA
"1671",NA,"Devin Robinson","SF",67,60,54,53,69,50,51,NA,NA,NA
"1672",NA,"Antonius Cleveland","SG",66,61,59,51,68,56,39,NA,NA,NA
"1673",NA,"Alize Johnson","PF",66,53,61,57,64,52,73,NA,NA,NA
"1674",NA,"Georges Niang","SF",66,60,54,58,62,52,55,NA,NA,NA
"1675",NA,"Chris Boucher","PF",66,45,56,35,59,54,63,NA,NA,NA
"1676",NA,"Lorenzo Brown","PG",66,54,46,73,66,53,33,NA,NA,NA
"1677",NA,"Qi Zhou","C",66,45,62,30,62,56,59,NA,NA,NA
"1678",NA,"Jabari Bird","SG",66,68,51,55,65,50,43,NA,NA,NA
"1679",NA,"John Holland","SG",66,64,53,45,69,54,43,NA,NA,NA
"1680",NA,"Daniel Hamilton","SG",66,62,53,61,64,56,48,NA,NA,NA
"1681",NA,"Luke Kornet","C",65,53,57,44,57,53,55,NA,NA,NA
"1682",NA,"Melvin Frazier","SG",65,52,48,52,70,57,36,NA,NA,NA
"1683",NA,"Isaac Bonga","PG",63,53,53,68,62,50,33,NA,NA,NA
